voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000030034359,WILKES,WHITE,M,20,HAYS,NC,28635,UNA,0,0,0
000030031871,WILKES,ASIAN,M,39,WILKESBORO,NC,28697,UNA,1,1,1
000030029613,WILKES,WHITE,F,43,WILKESBORO,NC,28697,REP,1,0,0
000000059514,WILKES,WHITE,F,74,MILLERS CREEK,NC,28651,REP,1,0,0
000000035153,WILKES,WHITE,M,56,NORTH WILKESBORO,NC,28659,REP,1,1,1
000030022297,WILKES,UNDESIGNATED,F,54,WILKESBORO,NC,28697,REP,0,0,0
000000011801,WILKES,WHITE,F,92,WILKESBORO,NC,28697,DEM,1,0,0
000030034903,WILKES,WHITE,M,25,NORTH WILKESBORO,NC,28659,DEM,0,0,0
000030012990,WILKES,WHITE,F,96,NORTH WILKESBORO,NC,28659,UNA,1,0,0
000030025691,WILKES,WHITE,F,42,WILKESBORO,NC,28697,REP,1,1,1
000030025629,WILKES,WHITE,M,44,WILKESBORO,NC,28697,REP,1,1,1
000030009530,WILKES,WHITE,F,58,RONDA,NC,28670,DEM,0,0,0
000030021034,WILKES,WHITE,F,26,NORTH WILKESBORO,NC,28659,DEM,0,0,0
000000011975,WILKES,WHITE,F,67,WILKESBORO,NC,28697,DEM,1,0,0
000030024202,WILKES,WHITE,F,51,WILKESBORO,NC,28697,UNA,0,0,0
000000012149,WILKES,WHITE,F,66,FERGUSON,NC,28624,REP,0,0,0
000030013378,WILKES,WHITE,M,56,WILKESBORO,NC,28697,UNA,1,0,0
000000012162,WILKES,WHITE,M,88,WILKESBORO,NC,28697,REP,1,0,0
000000012227,WILKES,WHITE,M,79,FERGUSON,NC,28624,REP,0,0,0
000030010255,WILKES,WHITE,M,73,MILLERS CREEK,NC,28651,DEM,0,0,0
000030033369,WILKES,WHITE,M,40,WEST JEFFERSON,NC,28694,DEM,0,0,0
000030031345,WILKES,WHITE,F,51,NORTH WILKESBORO,NC,28659,REP,1,0,0
000000051169,WILKES,WHITE,M,43,NORTH WILKESBORO,NC,28659,UNA,1,0,0
