voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000002835385,PASQUOTANK,WHITE,M,43,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002827836,PASQUOTANK,WHITE,F,80,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002834221,PASQUOTANK,WHITE,M,44,ELIZABETH CITY,NC,27909,NLB,0,0,1
000002835384,PASQUOTANK,WHITE,F,39,ELIZABETH CITY,NC,27909,UNA,0,0,1
000000006951,PASQUOTANK,WHITE,F,68,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002836120,PASQUOTANK,BLACK or AFRICAN AMERICAN,U,26,ELIZABETH CITY,NC,27909,DEM,0,0,1
000000010092,PASQUOTANK,WHITE,M,84,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002822560,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,65,ELIZABETH CITY,NC,27909,DEM,0,1,1
000000006952,PASQUOTANK,WHITE,M,73,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002789797,PASQUOTANK,WHITE,F,38,ELIZABETH CITY,NC,27909,REP,1,1,1
000002835085,PASQUOTANK,UNDESIGNATED,U,66,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002834874,PASQUOTANK,WHITE,M,71,ELIZABETH CITY,NC,27909,UNA,0,0,1
