voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000036989,BLADEN,BLACK or AFRICAN AMERICAN,F,44,TAR HEEL,NC,28392,DEM,1,1,1
000000070254,BLADEN,WHITE,F,35,BLADENBORO,NC,28320,REP,0,0,1
000000035815,BLADEN,WHITE,M,65,WHITE OAK,NC,28399,DEM,1,1,1
000000036996,BLADEN,WHITE,F,61,WHITE OAK,NC,28399,DEM,1,1,1
000000028718,BLADEN,WHITE,F,80,BLADENBORO,NC,28320,REP,1,1,1
000000008203,BLADEN,WHITE,F,78,BLADENBORO,NC,28320,UNA,1,1,1
000000071906,BLADEN,WHITE,F,61,TAR HEEL,NC,28392,UNA,0,0,1
000000066897,BLADEN,WHITE,M,81,BLADENBORO,NC,28320,REP,0,0,1
000000052658,BLADEN,WHITE,F,74,BLADENBORO,NC,28320,REP,1,1,1
000000037546,BLADEN,WHITE,M,69,EVERGREEN,NC,28438,UNA,1,1,1
000000066463,BLADEN,TWO or MORE RACES,F,54,BLADENBORO,NC,28320,UNA,1,0,1
000000067471,BLADEN,WHITE,M,21,GARLAND,NC,28441,REP,0,0,1
000000029512,BLADEN,OTHER,F,90,BLADENBORO,NC,28320,UNA,1,1,1
000000061566,BLADEN,WHITE,F,27,BLADENBORO,NC,28320,UNA,1,1,1
000000059727,BLADEN,WHITE,F,50,GARLAND,NC,28441,REP,1,1,1
000000049274,BLADEN,BLACK or AFRICAN AMERICAN,M,77,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000053091,BLADEN,BLACK or AFRICAN AMERICAN,F,51,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000037476,BLADEN,WHITE,F,67,EVERGREEN,NC,28438,UNA,1,1,1
000000058684,BLADEN,WHITE,M,56,GARLAND,NC,28441,REP,1,1,1
000000055327,BLADEN,WHITE,F,29,BLADENBORO,NC,28320,DEM,1,1,1
000000038328,BLADEN,WHITE,M,52,BLADENBORO,NC,28320,DEM,1,1,1
000000009455,BLADEN,WHITE,M,78,BLADENBORO,NC,28320,UNA,1,1,1
000000040620,BLADEN,WHITE,F,67,TAR HEEL,NC,28392,REP,1,1,1
000000070996,BLADEN,WHITE,M,21,BLADENBORO,NC,28320,UNA,0,0,1
000000060432,BLADEN,WHITE,F,24,BLADENBORO,NC,28320,UNA,0,1,1
000000040261,BLADEN,WHITE,M,43,TAR HEEL,NC,28392,REP,1,1,1
000000015737,BLADEN,WHITE,F,67,BLADENBORO,NC,28320,DEM,1,1,1
000000061589,BLADEN,WHITE,F,79,BLADENBORO,NC,28320,UNA,0,1,1
000000033726,BLADEN,WHITE,M,56,BLADENBORO,NC,28320,UNA,1,1,1
000000023082,BLADEN,WHITE,F,50,BLADENBORO,NC,28320,UNA,1,1,1
000000017063,BLADEN,WHITE,F,62,BLADENBORO,NC,28320,UNA,1,1,1
000000000599,BLADEN,WHITE,F,86,KELLY,NC,28448,REP,1,1,1
000000031805,BLADEN,WHITE,F,55,BLADENBORO,NC,28320,REP,1,1,1
000000050935,BLADEN,BLACK or AFRICAN AMERICAN,F,34,RIEGELWOOD,NC,28456,DEM,1,1,1
000000019641,BLADEN,BLACK or AFRICAN AMERICAN,M,65,RIEGELWOOD,NC,28456,DEM,1,1,1
000000053675,BLADEN,WHITE,F,35,CLARKTON,NC,28433,UNA,0,0,1
000000036241,BLADEN,WHITE,M,65,BLADENBORO,NC,28320,REP,1,1,1
000000008210,BLADEN,WHITE,M,86,BLADENBORO,NC,28320,DEM,1,1,1
000000008212,BLADEN,WHITE,M,69,BLADENBORO,NC,28320,REP,1,1,1
000000058562,BLADEN,WHITE,M,35,CLARKTON,NC,28433,REP,0,0,1
000000004576,BLADEN,BLACK or AFRICAN AMERICAN,F,75,KELLY,NC,28448,DEM,1,1,1
000000062224,BLADEN,WHITE,F,58,BLADENBORO,NC,28320,DEM,1,1,1
000000019054,BLADEN,WHITE,F,70,BLADENBORO,NC,28320,REP,1,1,1
000000063975,BLADEN,WHITE,M,65,BLADENBORO,NC,28320,UNA,1,1,1
000000061193,BLADEN,WHITE,M,64,ST. PAULS,NC,28384,REP,1,1,1
000000045646,BLADEN,BLACK or AFRICAN AMERICAN,F,59,BLADENBORO,NC,28320,UNA,1,1,1
000000068077,BLADEN,UNDESIGNATED,U,62,ST. PAULS,NC,28384,UNA,1,1,1
000000061548,BLADEN,WHITE,F,59,CLARKTON,NC,28433,UNA,1,1,1
000000064138,BLADEN,WHITE,M,58,CLARKTON,NC,28433,REP,0,1,1
000000058665,BLADEN,WHITE,F,55,WHITE OAK,NC,28399,UNA,1,1,1
000000057617,BLADEN,WHITE,M,52,WHITE OAK,NC,28399,UNA,1,1,1
000000065315,BLADEN,BLACK or AFRICAN AMERICAN,M,63,COUNCIL,NC,28434,DEM,0,1,1
