voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000021403,ASHE,WHITE,F,69,JEFFERSON,NC,28640,UNA,1,1,0
000000031404,ASHE,WHITE,M,46,JEFFERSON,NC,28640,UNA,1,1,0
000000037410,ASHE,WHITE,F,36,CRUMPLER,NC,28617,UNA,0,0,0
000000032191,ASHE,WHITE,F,62,JEFFERSON,NC,28640,UNA,1,1,0
000000032190,ASHE,WHITE,M,74,JEFFERSON,NC,28640,UNA,1,1,0
000000002610,ASHE,WHITE,M,54,WARRENSVILLE,NC,28693,REP,1,1,1
000000026769,ASHE,WHITE,F,42,WEST JEFFERSON,NC,28694,DEM,1,1,1
000000013921,ASHE,BLACK or AFRICAN AMERICAN,M,45,WEST JEFFERSON,NC,28694,DEM,1,1,1
000000038759,ASHE,TWO or MORE RACES,M,21,JEFFERSON,NC,28640,DEM,0,1,0
000000037796,ASHE,WHITE,F,19,WEST JEFFERSON,NC,28694,DEM,0,0,0
000000034195,ASHE,WHITE,M,23,WEST JEFFERSON,NC,28694,UNA,0,0,0
000000033995,ASHE,WHITE,M,45,WEST JEFFERSON,NC,28694,UNA,0,0,0
000000039491,ASHE,UNDESIGNATED,U,19,WEST JEFFERSON,NC,28694,LIB,0,0,0
000000033998,ASHE,WHITE,F,45,WEST JEFFERSON,NC,28694,UNA,0,0,0
000000039887,ASHE,UNDESIGNATED,U,30,FLEETWOOD,NC,28626,UNA,0,0,0
000000034217,ASHE,WHITE,F,90,WEST JEFFERSON,NC,28694,REP,1,1,0
000000037009,ASHE,WHITE,F,39,FLEETWOOD,NC,28626,UNA,1,1,1
000000039330,ASHE,UNDESIGNATED,U,27,FLEETWOOD,NC,28626,UNA,0,0,0
000000037032,ASHE,UNDESIGNATED,U,43,FLEETWOOD,NC,28626,UNA,0,1,1
000000036459,ASHE,WHITE,F,76,WEST JEFFERSON,NC,28694,REP,0,0,0
000000036454,ASHE,WHITE,M,78,WEST JEFFERSON,NC,28694,REP,1,1,0
000000038979,ASHE,WHITE,F,76,WEST JEFFERSON,NC,28694,DEM,1,1,0
000000038213,ASHE,WHITE,M,77,WARRENSVILLE,NC,28693,REP,0,0,0
000000035588,ASHE,WHITE,F,55,WEST JEFFERSON,NC,28694,REP,0,0,0
000000040032,ASHE,WHITE,F,23,WEST JEFFERSON,NC,28694,UNA,0,0,0
000000033486,ASHE,WHITE,M,59,CRESTON,NC,28615,UNA,1,1,0
000000037804,ASHE,BLACK or AFRICAN AMERICAN,M,50,WEST JEFFERSON,NC,28694,UNA,0,1,0
000000036529,ASHE,WHITE,M,54,WEST JEFFERSON,NC,28694,REP,0,0,0
000000026399,ASHE,WHITE,F,39,CRESTON,NC,28615,DEM,0,0,0
000000006641,ASHE,WHITE,M,74,ZIONVILLE,NC,28698,DEM,0,0,0
000000018447,ASHE,WHITE,F,87,CRUMPLER,NC,28617,DEM,1,1,0
000000039041,ASHE,WHITE,F,58,LAUREL SPRINGS,NC,28644,REP,0,1,0
000000038561,ASHE,UNDESIGNATED,U,32,WEST JEFFERSON,NC,28694,UNA,0,0,0
000000030163,ASHE,WHITE,M,36,WEST JEFFERSON,NC,28694,DEM,0,0,0
000000035242,ASHE,WHITE,M,21,WEST JEFFERSON,NC,28694,REP,0,1,0
000000029965,ASHE,WHITE,M,43,JEFFERSON,NC,28640,UNA,0,0,0
000000030026,ASHE,WHITE,F,45,JEFFERSON,NC,28640,UNA,0,0,0
000000032361,ASHE,WHITE,M,70,CRUMPLER,NC,28617,UNA,1,1,0
000000010666,ASHE,WHITE,F,65,WEST JEFFERSON,NC,28694,DEM,1,1,0
000000015937,ASHE,WHITE,F,61,JEFFERSON,NC,28640,DEM,1,1,1
000000030249,ASHE,WHITE,F,29,JEFFERSON,NC,28640,UNA,0,1,0
000000027107,ASHE,WHITE,U,72,WEST JEFFERSON,NC,28694,DEM,0,1,0
000000008780,ASHE,WHITE,F,55,WEST JEFFERSON,NC,28694,DEM,1,1,0
000000019771,ASHE,WHITE,F,80,JEFFERSON,NC,28640,REP,1,1,0
000000019754,ASHE,WHITE,M,82,JEFFERSON,NC,28640,REP,1,1,0
000000039950,ASHE,WHITE,M,55,WEST JEFFERSON,NC,28694,REP,0,1,1
000000037375,ASHE,WHITE,M,43,TODD,NC,28684,UNA,0,1,0
000000037374,ASHE,WHITE,F,47,TODD,NC,28684,UNA,0,1,0
000000025358,ASHE,WHITE,M,74,WEST JEFFERSON,NC,28694,UNA,1,1,1
000000023901,ASHE,WHITE,F,72,WEST JEFFERSON,NC,28694,REP,1,1,0
000000039468,ASHE,UNDESIGNATED,U,33,CRUMPLER,NC,28617,REP,0,1,1
000000040017,ASHE,UNDESIGNATED,U,54,WEST JEFFERSON,NC,28694,UNA,0,1,1
000000003915,ASHE,WHITE,M,79,LANSING,NC,28643,REP,1,1,0
000000033683,ASHE,WHITE,F,28,WEST JEFFERSON,NC,28694,UNA,1,1,1
000000012234,ASHE,WHITE,M,77,WEST JEFFERSON,NC,28694,REP,1,1,0
000000039066,ASHE,UNDESIGNATED,U,36,WEST JEFFERSON,NC,28694,UNA,0,1,1
000000026052,ASHE,WHITE,F,53,WEST JEFFERSON,NC,28694,REP,1,1,1
000000002616,ASHE,WHITE,M,76,WARRENSVILLE,NC,28693,REP,1,1,0
000000034844,ASHE,WHITE,F,79,WEST JEFFERSON,NC,28694,REP,0,1,0
000000022153,ASHE,WHITE,M,59,WEST JEFFERSON,NC,28694,UNA,0,0,0
000000029132,ASHE,WHITE,F,57,WEST JEFFERSON,NC,28694,REP,1,1,1
000000003307,ASHE,WHITE,M,81,TODD,NC,28684,REP,1,1,0
000000030851,ASHE,WHITE,M,59,CRESTON,NC,28615,REP,1,1,1
000000037048,ASHE,WHITE,F,56,LANSING,NC,28643,REP,0,0,0
000000037004,ASHE,WHITE,M,62,LANSING,NC,28643,REP,0,0,0
000000035166,ASHE,WHITE,F,30,WEST JEFFERSON,NC,28694,REP,0,0,0
000000034925,ASHE,WHITE,M,30,WEST JEFFERSON,NC,28694,UNA,0,0,0
